Datos_fch_hr,Datos_eje_x,Datos_eje_y,Datos_eje_z,Datos_tmp_s,Datos_tmp_loc
26-10-2021 01:51:00,-0.34,0.08,-9.99,0,\N
26-10-2021 01:51:01,-0.25,-0.1,-10.32,0,\N
26-10-2021 01:51:02,0.38,-0.15,-10.82,0,\N
26-10-2021 01:51:03,0.16,-0.09,-10.84,0,\N
26-10-2021 01:51:04,0.17,-0.32,-10.82,0,\N
26-10-2021 01:51:05,0.03,0.23,-9.8,0,\N
26-10-2021 01:51:06,-0.12,0.21,-10.09,0,\N
26-10-2021 01:51:07,-0.15,0.18,-9.73,0,\N
26-10-2021 01:51:08,-0.13,0.31,-10.02,0,\N
26-10-2021 01:51:09,-0.44,-0.05,-10.38,0,\N
26-10-2021 01:51:10,-0.16,-0.06,-10.27,0,\N
26-10-2021 01:51:11,-0.22,-0.05,-10.15,0,\N
26-10-2021 01:51:12,0.03,-0.28,-10.18,0,\N
26-10-2021 01:51:13,0.35,0.34,-10.23,0,\N
26-10-2021 01:51:14,0,0,-10.12,0,\N
26-10-2021 01:51:15,-0.09,0.36,-10.37,0,\N
26-10-2021 01:51:16,0,-0.12,-10.38,0,\N
26-10-2021 01:51:17,0.1,0.3,-10.47,0,\N
26-10-2021 01:51:18,0.18,-0.2,-10.21,0,\N
26-10-2021 01:51:19,-0.48,-0.42,-10.25,0,\N
26-10-2021 01:51:20,-0.25,0.03,-10.17,0,\N
26-10-2021 01:51:21,0.19,-0.21,-10.1,0,\N
26-10-2021 01:51:22,-0.23,0,-10.22,0,\N
26-10-2021 01:51:23,0.23,-0.11,-10.8,0,\N
26-10-2021 01:51:24,0.32,0.15,-10.57,0,\N
26-10-2021 01:51:25,0.25,-0.05,-11,0,\N
26-10-2021 01:51:26,0.19,-0.19,-10.46,0,\N
26-10-2021 01:51:27,-0.16,-0.41,-10.41,0,\N
26-10-2021 01:51:28,-0.33,0.12,-9.81,0,\N
26-10-2021 01:51:29,0,-0.58,-10.39,0,\N
26-10-2021 01:51:30,-0.15,-0.08,-10.54,0,\N
26-10-2021 01:51:31,0.47,-0.35,-10.63,0,\N
26-10-2021 01:51:32,-0.02,-0.36,-10.16,0,\N
26-10-2021 01:51:33,-0.55,-0.32,-10.08,0,\N
26-10-2021 01:51:34,-0.18,0.41,-9.02,0,\N
26-10-2021 01:51:35,0.13,0.39,-10,0,\N
26-10-2021 01:51:36,0.17,-0.56,-10.63,0,\N
26-10-2021 01:51:37,0.18,0.55,-10.17,0,\N
26-10-2021 01:51:38,0.35,0.39,-10.38,0,\N
26-10-2021 01:51:39,-0.17,-0.25,-10.02,0,\N
26-10-2021 01:51:40,-0.54,0.08,-10.22,0,\N
26-10-2021 01:51:41,-0.13,-0.1,-10.12,0,\N
26-10-2021 01:51:42,-0.02,0.14,-10.2,0,\N
26-10-2021 01:51:43,0.04,-0.43,-10.19,0,\N
26-10-2021 01:51:44,0.3,-0.65,-11.1,0,\N
26-10-2021 01:51:45,0.38,-0.11,-10.39,0,\N
26-10-2021 01:51:46,-0.4,0.41,-10.02,0,\N
26-10-2021 01:51:47,-0.18,-0.08,-10.26,0,\N
26-10-2021 01:51:48,0.05,0.07,-10.36,0,\N
26-10-2021 01:51:49,0.35,0.33,-9.78,0,\N
26-10-2021 01:51:50,-0.22,-0.08,-10.24,0,\N
26-10-2021 01:51:51,-0.2,0.15,-10.17,0,\N
26-10-2021 01:51:52,-0.02,0.07,-10.18,0,\N
26-10-2021 01:51:53,0.65,0.03,-10.33,0,\N
26-10-2021 01:51:54,-0.27,-0.36,-10.28,0,\N
26-10-2021 01:51:55,-0.23,-0.36,-10.21,0,\N
26-10-2021 01:51:56,-0.26,0.09,-10.3,0,\N
26-10-2021 01:51:57,-0.09,-0.06,-10.27,0,\N
26-10-2021 01:51:58,-0.69,-0.38,-10.24,0,\N
26-10-2021 01:51:59,-0.22,-0.18,-10.29,0,\N
26-10-2021 01:52:00,-0.23,0.08,-10.22,0,\N
26-10-2021 01:52:01,0.09,0.21,-10.78,0,\N
26-10-2021 01:52:02,0.44,0.02,-10.4,0,\N
26-10-2021 01:52:03,-0.1,0.46,-10.12,0,\N
26-10-2021 01:52:04,-0.27,-0.54,-10.47,0,\N
26-10-2021 01:52:05,0.07,-0.45,-10.71,0,\N
26-10-2021 01:52:06,0.03,0.33,-10.79,0,\N
26-10-2021 01:52:07,-0.37,0.32,-10.04,0,\N
26-10-2021 01:52:08,-0.28,0.11,-10.38,0,\N
26-10-2021 01:52:09,0.17,-0.24,-10.15,0,\N
26-10-2021 01:52:10,-0.29,-0.1,-10.07,0,\N
26-10-2021 01:52:11,-0.21,-0.27,-11.06,0,\N
26-10-2021 01:52:12,-0.32,-0.38,-10.43,0,\N
26-10-2021 01:52:13,-0.04,-0.1,-10.22,0,\N
26-10-2021 01:52:14,0.04,-0.31,-10.63,0,\N
26-10-2021 01:52:15,0.35,0.26,-10.65,0,\N
26-10-2021 01:52:16,-0.02,0.66,-9.9,0,\N
26-10-2021 01:52:17,-0.58,-0.52,-10.59,0,\N
26-10-2021 01:52:18,0.01,0.21,-10.16,0,\N
26-10-2021 01:52:19,-0.1,-0.1,-10.25,0,\N
26-10-2021 01:52:20,-0.23,-0.45,-10.55,0,\N
26-10-2021 01:52:21,-0.22,0.34,-10.27,0,\N
26-10-2021 01:52:22,-0.19,0.45,-9.82,0,\N
26-10-2021 01:52:23,-0.04,0.33,-10.33,0,\N
26-10-2021 01:52:24,0.07,0.2,-10.92,0,\N
26-10-2021 01:52:25,-0.31,0.31,-10.2,0,\N
26-10-2021 01:52:26,-0.26,0.06,-10.24,0,\N
26-10-2021 01:52:27,0.12,-0.24,-10.06,0,\N
26-10-2021 01:52:28,0.33,0.41,-10.58,0,\N
26-10-2021 01:52:29,-0.13,-0.08,-10.76,0,\N
26-10-2021 01:52:30,-0.49,0.07,-10.32,0,\N
26-10-2021 01:52:31,-0.05,0.29,-10,0,\N
26-10-2021 01:52:32,-0.13,-0.26,-10.46,0,\N
26-10-2021 01:52:33,0.33,0.4,-10.34,0,\N
26-10-2021 01:52:34,-0.1,0.37,-10.29,0,\N
26-10-2021 01:52:35,-0.2,0.08,-10.61,0,\N
26-10-2021 01:52:36,0.35,-0.02,-10.18,0,\N
26-10-2021 01:52:37,-0.16,0.12,-10.18,0,\N
26-10-2021 01:52:38,0.46,-0.03,-10.75,0,\N
26-10-2021 01:52:39,0.41,0.06,-10.5,0,\N
26-10-2021 01:52:40,-0.18,0.5,-9.54,0,\N
26-10-2021 01:52:41,-0.28,0.28,-9.96,0,\N
26-10-2021 01:52:42,0.39,-0.42,-10.15,0,\N
26-10-2021 01:52:43,0.06,0.38,-10.55,0,\N
26-10-2021 01:52:44,-0.24,-0.26,-10.32,0,\N
26-10-2021 01:52:45,-0.2,-0.07,-10.11,0,\N
26-10-2021 01:52:46,0.19,-0.15,-10.69,0,\N
26-10-2021 01:52:47,0.44,0,-10.69,0,\N
26-10-2021 01:52:48,-0.09,0.3,-10.18,0,\N
26-10-2021 01:52:49,-0.17,-0.19,-10.25,0,\N
26-10-2021 01:52:50,-0.31,-0.43,-10.11,0,\N
26-10-2021 01:52:51,0.14,-0.03,-10.29,0,\N
26-10-2021 01:52:52,-0.05,-0.25,-10.21,0,\N
26-10-2021 01:52:53,-0.15,-0.02,-10.33,0,\N
26-10-2021 01:52:54,0.01,0.09,-10.73,0,\N
26-10-2021 01:52:55,0.24,0.19,-10.5,0,\N
26-10-2021 01:52:56,-0.09,-0.36,-10.22,0,\N
26-10-2021 01:52:57,-0.5,-0.25,-10.45,0,\N
26-10-2021 01:52:58,-0.41,-0.05,-9.8,0,\N
26-10-2021 01:52:59,-0.41,-0.2,-10.04,0,\N
26-10-2021 01:53:00,-0.51,0,-10.04,0,\N
26-10-2021 01:53:01,0.16,0.11,-10.4,0,\N
26-10-2021 01:53:02,0.01,-0.26,-10.41,0,\N
26-10-2021 01:53:03,0.11,-0.45,-10.23,0,\N
26-10-2021 01:53:04,0,-0.19,-10.65,0,\N
26-10-2021 01:53:05,0.08,0.07,-10.49,0,\N
26-10-2021 01:53:06,-0.47,-0.38,-10.53,0,\N
26-10-2021 01:53:07,-0.05,0.18,-10,0,\N
26-10-2021 01:53:08,0.31,-0.36,-11.21,0,\N
26-10-2021 01:53:09,0.26,0.24,-10.38,0,\N
26-10-2021 01:53:10,-0.39,-0.35,-10.69,0,\N
26-10-2021 01:53:11,-0.45,-0.08,-9.98,0,\N
26-10-2021 01:53:12,-0.38,0,-10.1,0,\N
26-10-2021 01:53:13,-0.01,-0.18,-9.94,0,\N
26-10-2021 01:53:14,0.33,0.25,-10.34,0,\N
26-10-2021 01:53:15,0.1,0.16,-10.16,0,\N
26-10-2021 01:53:16,0.12,0.18,-10.41,0,\N
26-10-2021 01:53:17,-0.15,-0.32,-10.59,0,\N
26-10-2021 01:53:18,0.33,-0.08,-10.47,0,\N
26-10-2021 01:53:19,0.27,0.86,-9.71,0,\N
26-10-2021 01:53:20,-0.4,-0.04,-10.47,0,\N
26-10-2021 01:53:21,-0.39,-0.12,-10.03,0,\N
26-10-2021 01:53:22,-0.18,-0.56,-10.1,0,\N
26-10-2021 01:53:23,-0.06,-0.08,-10.74,0,\N
26-10-2021 01:53:24,-0.1,0.49,-10.21,0,\N
26-10-2021 01:53:25,0.1,0.14,-9.85,0,\N
26-10-2021 01:53:26,-0.32,0.31,-10.04,0,\N
26-10-2021 01:53:27,-0.05,-0.08,-10.29,0,\N
26-10-2021 01:53:28,-0.01,0.15,-10.42,0,\N
26-10-2021 01:53:29,0.37,-0.07,-10.58,0,\N
26-10-2021 01:53:30,-0.22,0.39,-10.4,0,\N
26-10-2021 01:53:31,0.12,-0.53,-10.08,0,\N
26-10-2021 01:53:32,0.21,0.47,-10.19,0,\N
26-10-2021 01:53:33,0.07,-0.22,-10.56,0,\N
26-10-2021 01:53:34,0.07,-0.5,-10.63,0,\N
26-10-2021 01:53:35,-0.14,-0.36,-10.11,0,\N
26-10-2021 01:53:36,-0.15,-0.81,-10.45,0,\N
26-10-2021 01:53:37,0.38,-0.33,-10.76,0,\N
26-10-2021 01:53:38,0.35,0.14,-10.58,0,\N
26-10-2021 01:53:39,-0.32,-0.02,-10.38,0,\N
26-10-2021 01:53:40,-0.44,0.04,-9.92,0,\N
26-10-2021 01:53:41,-0.07,0.21,-10.19,0,\N
26-10-2021 01:53:42,0.14,-0.52,-10.65,0,\N
26-10-2021 01:53:43,0.23,0.16,-10.32,0,\N
26-10-2021 01:53:44,-0.25,-0.19,-10.5,0,\N
26-10-2021 01:53:45,-0.41,0.21,-9.92,0,\N
26-10-2021 01:53:46,-0.23,0.19,-10.07,0,\N
26-10-2021 01:53:47,-0.59,-0.54,-10.47,0,\N
26-10-2021 01:53:48,-0.09,0.04,-10.14,0,\N
26-10-2021 01:53:49,0.63,0.06,-10.59,0,\N
26-10-2021 01:53:50,0.36,0.17,-10.09,0,\N
26-10-2021 01:53:51,-0.12,0.46,-10.12,0,\N
26-10-2021 01:53:52,-0.31,-0.22,-10.19,0,\N
26-10-2021 01:53:53,0.16,-0.18,-10.37,0,\N
26-10-2021 01:53:54,-0.17,-0.19,-10.15,0,\N
26-10-2021 01:53:55,0.13,0.03,-10.85,0,\N
26-10-2021 01:53:56,0.01,0.4,-10.07,0,\N
26-10-2021 01:53:57,0.23,0.35,-10.26,0,\N
26-10-2021 01:53:58,0.52,-0.02,-10.3,0,\N
26-10-2021 01:53:59,-0.06,-0.04,-10.43,0,\N
26-10-2021 01:54:00,-0.07,-0.11,-9.82,0,\N
26-10-2021 01:54:01,-0.22,0.03,-10.38,0,\N
26-10-2021 01:54:02,0,0.24,-10.2,0,\N
26-10-2021 01:54:03,-0.04,-0.21,-11.21,0,\N
26-10-2021 01:54:04,-0.17,-0.42,-10.33,0,\N
26-10-2021 01:54:05,-0.19,0.21,-9.89,0,\N
26-10-2021 01:54:06,0.51,0.15,-10.32,0,\N
26-10-2021 01:54:07,0.59,0.08,-10,0,\N
26-10-2021 01:54:08,0.21,0.57,-9.79,0,\N
26-10-2021 01:54:09,-0.09,-0.15,-10.1,0,\N
26-10-2021 01:54:10,-0.25,0.45,-10.01,0,\N
26-10-2021 01:54:11,-0.12,0.06,-10.32,0,\N
26-10-2021 01:54:12,0.06,-0.14,-10.51,0,\N
26-10-2021 01:54:13,0.1,-0.42,-10.94,0,\N
26-10-2021 01:54:14,0.22,0.47,-9.41,0,\N
26-10-2021 01:54:15,0.05,-0.16,-10.39,0,\N
26-10-2021 01:54:16,-0.43,0.12,-10.17,0,\N
26-10-2021 01:54:17,-0.24,0.73,-9.88,0,\N
26-10-2021 01:54:18,0.08,0.2,-10.74,0,\N
26-10-2021 01:54:19,0.02,0.86,-9.56,0,\N
26-10-2021 01:54:20,0.23,-0.27,-10.95,0,\N
26-10-2021 01:54:21,-0.11,-0.33,-10.49,0,\N
26-10-2021 01:54:22,0.32,0.44,-10.29,0,\N
26-10-2021 01:54:23,0.3,0.61,-10.14,0,\N
26-10-2021 01:54:24,-0.63,-0.26,-10.6,0,\N
26-10-2021 01:54:25,-0.02,0.04,-10.64,0,\N
26-10-2021 01:54:26,-0.04,-0.23,-10.14,0,\N
26-10-2021 01:54:27,-0.3,-0.06,-10,0,\N
26-10-2021 01:54:28,0.08,-0.03,-10.33,0,\N
26-10-2021 01:54:29,-0.12,0.24,-9.95,0,\N
26-10-2021 01:54:30,0.25,-0.03,-10.35,0,\N
26-10-2021 01:54:31,0.09,-0.02,-9.92,0,\N
26-10-2021 01:54:32,0.42,-0.03,-11.55,0,\N
26-10-2021 01:54:33,-0.42,-0.34,-10.24,0,\N
26-10-2021 01:54:34,-0.64,-0.21,-10.06,0,\N
26-10-2021 01:54:35,-0.28,0.31,-9.89,0,\N
26-10-2021 01:54:36,0.49,-0.36,-10.96,0,\N
26-10-2021 01:54:37,-0.29,-0.08,-9.95,0,\N
26-10-2021 01:54:38,-0.47,0.06,-10.18,0,\N
26-10-2021 01:54:39,-0.15,-0.04,-10.31,0,\N
26-10-2021 01:54:40,0.07,-0.05,-10.28,0,\N
26-10-2021 01:54:41,0.27,-0.16,-10.53,0,\N
26-10-2021 01:54:42,0.01,0.63,-10.14,0,\N
26-10-2021 01:54:43,-0.17,-0.32,-10.64,0,\N
26-10-2021 01:54:44,0.24,-0.27,-10.47,0,\N
26-10-2021 01:54:45,0.41,-0.21,-10.68,0,\N
26-10-2021 01:54:46,0.21,0.68,-10.79,0,\N
26-10-2021 01:54:47,-0.05,-0.04,-10.52,0,\N
26-10-2021 01:54:48,-0.39,-0.16,-10.83,0,\N
26-10-2021 01:54:49,-0.52,0.29,-9.82,0,\N
26-10-2021 01:54:50,-0.06,0.27,-10.45,0,\N
26-10-2021 01:54:51,0.51,0.23,-10.72,0,\N
26-10-2021 01:54:52,-0.51,-0.16,-10.39,0,\N
26-10-2021 01:54:53,-0.19,0.21,-10.23,0,\N
26-10-2021 01:54:54,0.06,0,-9.93,0,\N
26-10-2021 01:54:55,0.41,0.45,-10.47,0,\N
26-10-2021 01:54:56,0.57,0.03,-10.41,0,\N
26-10-2021 01:54:57,-0.5,-0.04,-10.05,0,\N
26-10-2021 01:54:58,-0.35,-0.52,-10.54,0,\N
26-10-2021 01:54:59,0.29,0.29,-10.12,0,\N
26-10-2021 01:55:00,-0.36,-0.69,-10.46,0,\N
26-10-2021 01:55:01,-0.05,0.5,-10.4,0,\N
26-10-2021 01:55:02,-0.18,-0.15,-10.4,0,\N
26-10-2021 01:55:03,0.46,-0.01,-10.59,0,\N
26-10-2021 01:55:04,0.45,0.35,-9.85,0,\N
26-10-2021 01:55:05,-0.3,0.28,-9.81,0,\N
26-10-2021 01:55:06,0.01,-0.17,-10.12,0,\N
26-10-2021 01:55:07,-0.27,-0.1,-10.33,0,\N
26-10-2021 01:55:08,0.44,-0.56,-10.98,0,\N
26-10-2021 01:55:09,-0.37,0.06,-9.9,0,\N
26-10-2021 01:55:10,-0.08,0.24,-9.97,0,\N
26-10-2021 01:55:11,-0.41,0.03,-10.48,0,\N
26-10-2021 01:55:12,0.28,0.31,-10.41,0,\N
26-10-2021 01:55:13,-0.1,0.47,-9.58,0,\N
26-10-2021 01:55:14,-0.14,-0.53,-10.06,0,\N
26-10-2021 01:55:15,-0.06,-0.28,-10.42,0,\N
26-10-2021 01:55:16,-0.36,-0.16,-10.01,0,\N
26-10-2021 01:55:17,0.43,0.69,-10.57,0,\N
26-10-2021 01:55:18,-0.02,0.75,-10,0,\N
26-10-2021 01:55:19,0.27,-0.11,-10.42,0,\N
26-10-2021 01:55:20,0.25,0.62,-10.04,0,\N
26-10-2021 01:55:21,-0.25,-0.04,-10.53,0,\N
26-10-2021 01:55:22,0.26,0.15,-10.45,0,\N
26-10-2021 01:55:23,-0.15,0.09,-10.09,0,\N
26-10-2021 01:55:24,-0.26,0.14,-10.43,0,\N
26-10-2021 01:55:25,0.18,-0.35,-10.76,0,\N
26-10-2021 01:55:26,0.17,-0.46,-10.86,0,\N
26-10-2021 01:55:27,0.21,0.78,-10.2,0,\N
26-10-2021 01:55:28,-0.15,0.13,-10.58,0,\N
26-10-2021 01:55:29,0.04,-0.2,-10.14,0,\N
26-10-2021 01:55:30,0.36,-0.32,-10.76,0,\N
26-10-2021 01:55:31,0.32,0.06,-10.08,0,\N
26-10-2021 01:55:32,0.43,0.67,-9.81,0,\N
26-10-2021 01:55:33,-0.41,-0.08,-11.05,0,\N
26-10-2021 01:55:34,-0.18,-0.21,-10.01,0,\N
26-10-2021 01:55:35,0.04,0.7,-10.27,0,\N
26-10-2021 01:55:36,0.09,-0.25,-10.92,0,\N
26-10-2021 01:55:37,0.18,-0.31,-10.25,0,\N
26-10-2021 01:55:38,0.48,0.23,-10.42,0,\N
26-10-2021 01:55:39,-0.09,-0.4,-10.28,0,\N
26-10-2021 01:55:40,-0.5,0.36,-10.38,0,\N
26-10-2021 01:55:41,0.3,-0.45,-10.67,0,\N
26-10-2021 01:55:42,0.64,0.1,-10.75,0,\N
26-10-2021 01:55:43,-0.08,-0.41,-10.32,0,\N
26-10-2021 01:55:44,-0.68,-0.27,-10.3,0,\N
26-10-2021 01:55:45,0.21,0.15,-10.31,0,\N
26-10-2021 01:55:46,0.09,-0.06,-10.28,0,\N
26-10-2021 01:55:47,0.47,0.52,-10.74,0,\N
26-10-2021 01:55:48,0.53,-0.02,-10.28,0,\N
26-10-2021 01:55:49,0.04,-0.51,-10.8,0,\N
26-10-2021 01:55:50,0.21,-0.09,-10.09,0,\N
26-10-2021 01:55:51,0.23,0.32,-10.58,0,\N
26-10-2021 01:55:52,0.29,0.3,-11.21,0,\N
26-10-2021 01:55:53,-0.31,0.06,-10.3,0,\N
26-10-2021 01:55:54,-0.07,0.34,-10.19,0,\N
26-10-2021 01:55:55,-0.58,-0.28,-9.78,0,\N
26-10-2021 01:55:56,-0.07,-0.21,-11.43,0,\N
26-10-2021 01:55:57,-0.09,-0.16,-10.13,0,\N
26-10-2021 01:55:58,-0.21,-0.25,-10.18,0,\N
26-10-2021 01:55:59,0.33,-0.2,-10.74,0,\N
26-10-2021 01:56:00,0.16,0.38,-10.28,0,\N
26-10-2021 01:56:01,0.63,-0.21,-10.25,0,\N
26-10-2021 01:56:02,-0.24,-0.13,-9.83,0,\N
26-10-2021 01:56:03,-0.05,0.54,-10.33,0,\N
26-10-2021 01:56:04,0.16,0.33,-10.16,0,\N
26-10-2021 01:56:05,-0.34,0.36,-9.78,0,\N
26-10-2021 01:56:06,0.15,-0.1,-10.53,0,\N
26-10-2021 01:56:07,0.13,-0.29,-10.77,0,\N
26-10-2021 01:56:08,0.21,0.31,-10.22,0,\N
26-10-2021 01:56:09,0.22,-0.31,-10.58,0,\N
26-10-2021 01:56:10,-0.01,0.23,-10.33,0,\N
26-10-2021 01:56:11,-0.3,0.07,-9.95,0,\N
26-10-2021 01:56:12,-0.09,-0.34,-10.1,0,\N
26-10-2021 01:56:13,0.06,-0.83,-11.1,0,\N
26-10-2021 01:56:14,0.11,-0.56,-11.15,0,\N
26-10-2021 01:56:15,0.42,0.03,-10.43,0,\N
26-10-2021 01:56:16,0.08,-0.41,-10.2,0,\N
26-10-2021 01:56:17,0.08,-0.26,-9.93,0,\N
26-10-2021 01:56:18,-0.51,0.35,-9.59,0,\N
26-10-2021 01:56:19,0.23,-0.1,-9.98,0,\N
26-10-2021 01:56:20,-0.22,-0.07,-10.24,0,\N
26-10-2021 01:56:21,-0.56,-0.12,-10.51,0,\N
26-10-2021 01:56:22,0.02,0.6,-10.24,0,\N
26-10-2021 01:56:23,-0.25,0.25,-10.43,0,\N
26-10-2021 01:56:24,0.08,-0.02,-10.45,0,\N
26-10-2021 01:56:25,0.48,-0.39,-10.53,0,\N
26-10-2021 01:56:26,0.35,0.4,-10.28,0,\N
26-10-2021 01:56:27,-0.02,-0.18,-10.88,0,\N
26-10-2021 01:56:28,0.3,0.23,-10.11,0,\N
26-10-2021 01:56:29,-0.01,0.03,-10.56,0,\N
26-10-2021 01:56:30,0.02,0,-10.02,0,\N
26-10-2021 01:56:31,0.11,0.23,-10.22,0,\N
26-10-2021 01:56:32,0.35,-0.35,-10.78,0,\N
26-10-2021 01:56:33,0.33,-0.17,-10.93,0,\N
26-10-2021 01:56:34,-0.15,0.41,-9.83,0,\N
26-10-2021 01:56:35,-0.21,-0.18,-10.83,0,\N
26-10-2021 01:56:36,0.09,0.2,-9.99,0,\N
26-10-2021 01:56:37,0.31,0.24,-10.66,0,\N
26-10-2021 01:56:38,-0.08,-0.41,-10.97,0,\N
26-10-2021 01:56:39,-0.26,0.14,-10.09,0,\N
26-10-2021 01:56:40,0.4,0.19,-9.66,0,\N
26-10-2021 01:56:41,-0.23,0.41,-9.64,0,\N
26-10-2021 01:56:42,-0.08,-0.03,-10.65,0,\N
26-10-2021 01:56:43,0.31,0.7,-10.7,0,\N
26-10-2021 01:56:44,0.31,0.65,-10.07,0,\N
26-10-2021 01:56:45,0.03,-0.11,-10.15,0,\N
26-10-2021 01:56:46,0.52,-0.27,-11.21,0,\N
26-10-2021 01:56:47,-0.22,-0.3,-10.67,0,\N
26-10-2021 01:56:48,-0.32,-0.08,-11.09,0,\N
26-10-2021 01:56:49,-0.06,-0.35,-10.19,0,\N
26-10-2021 01:56:50,0.1,-0.36,-10.43,0,\N
26-10-2021 01:56:51,-0.6,-0.13,-10.22,0,\N
26-10-2021 01:56:52,0.31,0.18,-10.74,0,\N
26-10-2021 01:56:53,0.16,-0.03,-10.76,0,\N
26-10-2021 01:56:54,-0.08,-0.22,-10.61,0,\N
26-10-2021 01:56:55,0.26,-0.01,-10.71,0,\N
26-10-2021 01:56:56,0.63,-0.09,-10.79,0,\N
26-10-2021 01:56:57,-0.12,-0.15,-10.35,0,\N
26-10-2021 01:56:58,-0.04,0.42,-10.29,0,\N
26-10-2021 01:56:59,-0.3,-0.19,-10.19,0,\N
26-10-2021 01:57:00,-0.16,0.13,-9.88,0,\N
26-10-2021 01:57:01,0.41,-0.14,-10.55,0,\N
26-10-2021 01:57:02,-0.28,0.48,-9.97,0,\N
26-10-2021 01:57:03,-0.21,-0.43,-10.49,0,\N
26-10-2021 01:57:04,0.06,-0.16,-10.15,0,\N
26-10-2021 01:57:05,0.03,-0.39,-10.46,0,\N
26-10-2021 01:57:06,0.04,-0.71,-10.65,0,\N
26-10-2021 01:57:07,0.24,0.33,-10.22,0,\N
26-10-2021 01:57:08,0.46,0.67,-10.17,0,\N
26-10-2021 01:57:09,0.19,0.25,-10.14,0,\N
26-10-2021 01:57:10,0.16,-0.31,-10.03,0,\N
26-10-2021 01:57:11,0.69,-0.21,-10.96,0,\N
26-10-2021 01:57:12,0.24,0.14,-10.57,0,\N
26-10-2021 01:57:13,-0.1,0.12,-10.44,0,\N
26-10-2021 01:57:14,0.11,-0.05,-10.19,0,\N
26-10-2021 01:57:15,0.12,0.25,-9.86,0,\N
26-10-2021 01:57:16,0.57,0.15,-10.36,0,\N
26-10-2021 01:57:17,0.03,-0.54,-10.67,0,\N
26-10-2021 01:57:18,-0.37,-0.36,-10.45,0,\N
26-10-2021 01:57:19,0.17,-0.16,-10.77,0,\N
26-10-2021 01:57:20,0.29,-0.5,-10.47,0,\N
26-10-2021 01:57:21,-0.01,0.64,-10.5,0,\N
26-10-2021 01:57:22,-0.16,-0.24,-10.37,0,\N
26-10-2021 01:57:23,-0.15,-0.51,-10.25,0,\N
26-10-2021 01:57:24,-0.42,0.12,-9.98,0,\N
26-10-2021 01:57:25,-0.55,-0.11,-9.86,0,\N
26-10-2021 01:57:26,0.52,0.05,-10.56,0,\N
26-10-2021 01:57:27,-0.29,0.43,-9.93,0,\N
26-10-2021 01:57:28,-0.19,0.21,-9.93,0,\N
26-10-2021 01:57:29,0.23,-0.48,-11.18,0,\N
26-10-2021 01:57:30,0.01,0.26,-10.83,0,\N
26-10-2021 01:57:31,-0.1,0.03,-10.62,0,\N
26-10-2021 01:57:32,-0.12,0.43,-9.74,0,\N
26-10-2021 01:57:33,0.31,-0.36,-10.44,0,\N
26-10-2021 01:57:34,0.36,0.5,-9.97,0,\N
26-10-2021 01:57:35,-0.17,0.16,-10.16,0,\N
26-10-2021 01:57:36,-0.09,0.03,-10.31,0,\N
26-10-2021 01:57:37,0.13,-0.19,-10.66,0,\N
26-10-2021 01:57:38,-0.19,0.29,-10,0,\N
26-10-2021 01:57:39,0.83,0.15,-10.93,0,\N
26-10-2021 01:57:40,-0.04,0.51,-10.44,0,\N
26-10-2021 01:57:41,0.01,0.01,-10.11,0,\N
26-10-2021 01:57:42,-0.23,-0.14,-10.82,0,\N
26-10-2021 01:57:43,0.35,0.4,-10.67,0,\N
26-10-2021 01:57:44,0.07,0.03,-10.8,0,\N
26-10-2021 01:57:45,-0.23,0.31,-10.5,0,\N
26-10-2021 01:57:46,-0.09,0.13,-10.4,0,\N
26-10-2021 01:57:47,-0.03,0.32,-10.1,0,\N
26-10-2021 01:57:48,0.28,-0.31,-10.79,0,\N
26-10-2021 01:57:49,-0.05,-0.19,-10.05,0,\N
26-10-2021 01:57:50,0.04,0.05,-10.13,0,\N
26-10-2021 01:57:51,-0.14,0.33,-9.65,0,\N
26-10-2021 01:57:52,-0.22,-0.43,-11.24,0,\N
26-10-2021 01:57:53,0.21,-0.36,-11.13,0,\N
26-10-2021 01:57:54,0.3,0.42,-10.14,0,\N
26-10-2021 01:57:55,-0.46,-0.15,-10.13,0,\N
26-10-2021 01:57:56,-0.25,0.42,-10.78,0,\N
26-10-2021 01:57:57,0.37,-0.15,-10.67,0,\N
26-10-2021 01:57:58,0.66,-0.27,-11.45,0,\N
26-10-2021 01:57:59,0.14,0.34,-10.55,0,\N
26-10-2021 01:58:00,-0.11,-0.01,-10.17,0,\N
26-10-2021 01:58:01,-0.12,0,-10.06,0,\N
26-10-2021 01:58:02,0.09,0.48,-10.06,0,\N
26-10-2021 01:58:03,0.15,-0.09,-10.7,0,\N
26-10-2021 01:58:04,0.28,-0.14,-10.83,0,\N
26-10-2021 01:58:05,0.2,0.02,-10.54,0,\N
26-10-2021 01:58:06,0.33,0.12,-10.06,0,\N
26-10-2021 01:58:07,-0.27,0.13,-10.2,0,\N
26-10-2021 01:58:08,0.06,0.33,-9.53,0,\N
26-10-2021 01:58:09,-0.45,-0.19,-10.33,0,\N
26-10-2021 01:58:10,0.22,0.05,-10.57,0,\N
26-10-2021 01:58:11,0.45,0.33,-10.71,0,\N
26-10-2021 01:58:12,-0.11,-0.01,-10.18,0,\N
26-10-2021 01:58:13,0.66,0.27,-10.73,0,\N
26-10-2021 01:58:14,-0.17,-0.21,-10.27,0,\N
26-10-2021 01:58:15,-0.49,0.02,-10.22,0,\N
