Datos_fch_hr,Datos_eje_x,Datos_eje_y,Datos_eje_z
2021-01-01 2:30:35,0.67,-0.42,-5.95
2021-01-01 2:30:36,-0.04,2.59,-0.86
2021-01-01 2:30:37,0.22,3.14,-0.06
2021-01-01 2:30:38,1.34,-1.62,-9.55
2021-01-01 2:30:39,0.42,1.66,-4.45
2021-01-01 2:30:40,1.14,-0.58,-6.48
2021-01-01 2:30:41,0.78,-0.98,-8.71
2021-01-01 2:30:42,0.55,-1.48,-8.47
2021-01-01 2:30:43,0.89,-0.54,-8.32
2021-01-01 2:30:44,0.19,1.79,-3.85
2021-01-01 2:30:45,0.44,3.18,-0.92
2021-01-01 2:30:46,0.02,1.66,-1.87
2021-01-01 2:30:47,0.02,3.17,-0.22
2021-01-01 2:30:48,1.11,-0.75,-7.38
2021-01-01 2:30:49,0.65,-0.67,-8.08
2021-01-01 2:30:50,-0.34,3.64,-0.07
2021-01-01 2:30:51,0.51,1.65,-4.99
2021-01-01 2:30:52,0.09,1.39,-2.59
2021-01-01 2:30:53,1.32,-1.77,-9.27
2021-01-01 2:30:54,0.82,1.27,-5.62
2021-01-01 2:30:55,-0.05,3.55,-0.61
2021-01-01 2:30:55,1.14,-2.05,-9.03
2021-01-01 2:30:56,1.22,-1.66,-9.1
2021-01-01 2:30:57,0.55,2.12,-3.14
2021-01-01 2:30:58,-0.04,3.87,0.68
2021-01-01 2:30:59,0.72,-0.45,-8.15
2021-01-01 2:31:00,0.12,3.46,-0.44
2021-01-01 2:31:01,0.21,0.71,-4.15
2021-01-01 2:31:02,0.86,-1.88,-8.91
2021-01-01 2:31:03,0.79,-1.3,-7.91
2021-01-01 2:31:04,1.25,-1.82,-8.75
2021-01-01 2:31:05,0.23,2.64,-1.73
2021-01-01 2:31:06,0.94,-1.49,-8.78
2021-01-01 2:31:07,-0.45,3.43,0.1
2021-01-01 2:31:08,1.23,-0.58,-6.65
2021-01-01 2:31:09,0.69,-1.76,-8.13
2021-01-01 2:31:10,0.26,3.18,0.02
2021-01-01 2:31:11,1.43,-1.82,-9.35
2021-01-01 2:31:12,0.99,-2.13,-9.02
2021-01-01 2:31:13,0.98,-0.01,-8.2
2021-01-01 2:31:14,-0.43,3.54,-0.28
2021-01-01 2:31:15,0.94,0.15,-5.01
2021-01-01 2:31:16,-0.03,0.52,-3.39
2021-01-01 2:31:17,1.33,-1.17,-8.63
2021-01-01 2:31:18,0.74,0.42,-6.86
2021-01-01 2:31:19,-0.22,3.41,-0.3
2021-01-01 2:31:20,0.03,1.65,-1.81
2021-01-01 2:31:21,-0.01,2.18,-1.2
2021-01-01 2:31:22,-0.09,3.3,-0.75
2021-01-01 2:31:23,0.23,0.99,-3.41
2021-01-01 2:31:24,0.93,0.43,-5.48
2021-01-01 2:31:25,0.62,-1.15,-6.97
2021-01-01 2:31:26,0.74,-0.8,-8.53
2021-01-01 2:31:27,0.46,-1.44,-7.85
2021-01-01 2:31:28,0.7,-1.47,-8.58
2021-01-01 2:31:29,0.27,2.36,-2.24
2021-01-01 2:31:30,0.62,0,-7.15
2021-01-01 2:31:31,-0.13,4.09,0.54
2021-01-01 2:31:32,1.01,-1.51,-8.8
2021-01-01 2:31:33,0.46,1.86,-3.82
2021-01-01 2:31:34,0.37,2.89,-0.56
2021-01-01 2:31:35,0.75,-0.91,-8.96
2021-01-01 2:31:36,0.58,2.2,-3.19
2021-01-01 2:31:37,0.78,-0.21,-7.62
2021-01-01 2:31:38,-0.16,3.38,-0.1
2021-01-01 2:31:39,0.79,-1.26,-8.67
2021-01-01 2:31:40,0.96,-0.15,-8.39
2021-01-01 2:31:41,1.06,-1.83,-8.4
2021-01-01 2:31:42,0.77,0.02,-7.64
2021-01-01 2:31:43,0.43,1.42,-4.59
2021-01-01 2:31:44,0.6,-0.54,-6.27
2021-01-01 2:31:45,0.12,2.1,-1.34
2021-01-01 2:31:46,0.33,0.36,-4.47
2021-01-01 2:31:47,0.8,-1.66,-8.6
2021-01-01 2:31:48,-0.18,2.37,-1.29
2021-01-01 2:31:49,1.14,-0.98,-7.39
2021-01-01 2:31:50,1.22,-1.55,-9.05
2021-01-01 2:31:51,0.88,0.35,-7.28
2021-01-01 2:31:52,0.11,2.42,-0.87
2021-01-01 2:31:53,1.45,-1.32,-8.67
2021-01-01 2:31:54,0.69,-1.01,-8.51
2021-01-01 2:31:55,0.35,0.62,-4.06
2021-01-01 2:31:56,0.09,2.93,-1.12
2021-01-01 2:31:57,0.09,1.21,-2.51
2021-01-01 2:31:58,1.45,-1.25,-9.17
2021-01-01 2:31:59,0.16,1.04,-2.94
2021-01-01 2:32:00,1.23,-1.97,-9.18
2021-01-01 2:32:01,0.97,-1.53,-8.65
2021-01-01 2:32:02,0.85,-0.46,-8.08
2021-01-01 2:32:03,0.01,3.68,-0.39
2021-01-01 2:32:04,-0.42,3.8,0.45
2021-01-01 2:32:05,-0.02,4.2,0.21
2021-01-01 2:32:06,0.86,-1.75,-8.87
2021-01-01 2:32:07,0.84,-1.32,-8.35
2021-01-01 2:32:08,-0.82,4.29,0.91
2021-01-01 2:32:09,1.15,-1.25,-8.68
2021-01-01 2:32:10,1.12,-1.43,-8.61
2021-01-01 2:32:11,1.32,-1.3,-9
2021-01-01 2:32:12,0.31,1.31,-2.59
2021-01-01 2:32:13,-0.06,2.13,-1.15
2021-01-01 2:32:14,1.19,-1.56,-8.76
2021-01-01 2:32:15,0.57,1.24,-5.37
2021-01-01 2:32:16,-0.1,2.01,-1.52
2021-01-01 2:32:17,-0.24,3.82,0.09
2021-01-01 2:32:18,0.96,-1.25,-8.86
2021-01-01 2:32:19,0.74,-0.74,-8.18
2021-01-01 2:32:20,-0.02,3.26,-0.84
2021-01-01 2:32:21,-0.22,3.9,0.18
2021-01-01 2:32:22,1.25,-1.98,-9.48
2021-01-01 2:32:23,0.65,0.73,-6.97
2021-01-01 2:32:24,-0.2,3.35,0.14
2021-01-01 2:32:25,0.12,3.13,0.3
2021-01-01 2:32:26,0.29,1.75,-3.67
2021-01-01 2:32:27,0.4,2.88,-0.6
2021-01-01 2:32:28,0.95,-1.96,-9.64
2021-01-01 2:32:29,0.69,0.56,-6.97
2021-01-01 2:32:30,-0.78,3.32,0.26
2021-01-01 2:32:31,0.21,1.43,-3.25
2021-01-01 2:32:32,1.2,-1.85,-8.79
2021-01-01 2:32:33,1.02,-0.81,-7.21
2021-01-01 2:32:34,0.61,-0.95,-8.67
2021-01-01 2:32:35,0.18,1.66,-3.18
2021-01-01 2:32:36,0.11,3.16,0.15
2021-01-01 2:32:37,0.11,1.71,-1.97
2021-01-01 2:32:38,1.17,-1.53,-8.82
2021-01-01 2:32:39,0.21,1.27,-5.04
2021-01-01 2:32:40,0.92,-1.51,-8.44
2021-01-01 2:32:41,0.36,3.44,-0.83
2021-01-01 2:32:42,-0.19,2.89,-0.16
2021-01-01 2:32:43,-0.18,1.42,-1.94
2021-01-01 2:32:44,1.05,-1.88,-8.38
2021-01-01 2:32:45,1.16,-1.13,-8.4
2021-01-01 2:32:46,0.09,2.2,-2.89
2021-01-01 2:32:47,0.63,2.02,-3.82
2021-01-01 2:32:48,-0.68,4.34,0.42
2021-01-01 2:32:49,1.02,-1.75,-8.43
2021-01-01 2:32:50,-0.32,2.29,-0.89
2021-01-01 2:32:51,1.04,-1.81,-8.68
2021-01-01 2:32:52,0.75,-0.31,-5.63
2021-01-01 2:32:53,1.24,-1.42,-8.76
2021-01-01 2:32:54,0.09,2.61,-1.52
2021-01-01 2:32:55,-0.09,3.58,-0.51
2021-01-01 2:32:56,0.4,0.48,-4.5
2021-01-01 2:32:57,0.67,-0.48,-8.06
2021-01-01 2:32:58,-0.21,3.69,-0.01
2021-01-01 2:32:59,-0.06,2.91,-0.31
2021-01-01 2:33:00,0.33,0.49,-4.51
2021-01-01 2:33:01,1.12,-1.25,-8.77
2021-01-01 2:33:02,0.7,0.02,-7.45
2021-01-01 2:33:03,0.94,-1.7,-8.35
2021-01-01 2:33:04,0.43,1.19,-3.33
2021-01-01 2:33:05,0.81,0.1,-7.23
2021-01-01 2:33:06,0.59,-1.43,-8.72
2021-01-01 2:33:07,-0.22,3.42,0
2021-01-01 2:33:08,0.91,-1.47,-8.99
2021-01-01 2:33:09,0.36,3.29,-0.62
2021-01-01 2:33:10,0.05,1.21,-2.94
2021-01-01 2:33:11,0.58,1.86,-3.68
2021-01-01 2:33:12,1.16,-1.21,-7.93
2021-01-01 2:33:13,0.76,-1.97,-9
2021-01-01 2:33:14,0.35,2.19,-2.75
2021-01-01 2:33:15,-0.18,3.9,0.67
2021-01-01 2:33:16,1.17,-1.4,-8.82
2021-01-01 2:33:17,0.42,-0.89,-8.4
2021-01-01 2:33:18,0.24,-0.03,-5.65
2021-01-01 2:33:19,0.64,0.98,-3.61
2021-01-01 2:33:20,-0.21,3.86,0.74
2021-01-01 2:33:21,-0.05,1.88,-1.9
2021-01-01 2:33:22,0.22,3.32,-0.18
2021-01-01 2:33:23,0.28,1.25,-3.57
2021-01-01 2:33:24,-0.2,3.36,-0.22
2021-01-01 2:33:25,-0.41,4.24,0.75
2021-01-01 2:33:26,0.1,2.46,-1.47
2021-01-01 2:33:27,1.01,-0.02,-5.75
2021-01-01 2:33:28,0.96,-1.87,-8.95
2021-01-01 2:33:29,0.11,3.58,0.57
2021-01-01 2:33:30,-0.25,3.59,-0.29
2021-01-01 2:33:31,-0.18,2.49,-0.61
2021-01-01 2:33:32,-0.28,3.3,0.54
2021-01-01 2:33:33,-0.19,3.92,0.91
2021-01-01 2:33:34,0.74,-0.97,-7.71
2021-01-01 2:33:35,0.76,-1.55,-8.3
2021-01-01 2:33:36,0.47,2.34,-2.83
2021-01-01 2:33:37,0.4,2.58,-0.78
2021-01-01 2:33:38,0.72,-0.41,-6.67
2021-01-01 2:33:39,1.29,-1.58,-9.2
2021-01-01 2:33:40,1.01,-1.81,-8.72
2021-01-01 2:33:41,0.64,1.11,-5.48
2021-01-01 2:33:42,-0.47,3.99,0.36
2021-01-01 2:33:43,-0.19,2.01,-1.48
2021-01-01 2:33:44,1.23,-1.64,-8.87
2021-01-01 2:33:45,0.71,-1.75,-8.29
2021-01-01 2:33:46,0.87,-1.27,-8.81
2021-01-01 2:33:47,0.35,1.02,-3.05
2021-01-01 2:33:48,0.83,-1.42,-8.22
2021-01-01 2:33:49,0.36,-0.12,-7.54
2021-01-01 2:33:50,0.94,-2.05,-9.43
2021-01-01 2:33:51,0.57,0.49,-6.39
2021-01-01 2:33:52,-0.32,3.93,0.89
2021-01-01 2:33:53,0.52,-0.82,-7.21
2021-01-01 2:33:54,-0.04,2.92,0.01
2021-01-01 2:33:55,1.35,-1.59,-8.88
2021-01-01 2:33:56,0.53,-0.42,-7.91
2021-01-01 2:33:57,-0.28,3.68,0.12
2021-01-01 2:33:58,0.4,2.31,-3
2021-01-01 2:33:59,-0.14,2.83,-0.99
2021-01-01 2:34:00,0.03,3.39,-0.05
2021-01-01 2:34:01,0.92,-1.82,-9.14
2021-01-01 2:34:02,1.38,-1.99,-9.33
2021-01-01 2:34:03,0.44,-0.68,-8.37
2021-01-01 2:34:04,-0.23,3.76,0.5
2021-01-01 2:34:05,1.08,-1.81,-8.94
2021-01-01 2:34:06,0.49,2.13,-2.54
2021-01-01 2:34:07,0.68,-1.67,-8.42
2021-01-01 2:34:08,1.3,-1.81,-8.84
2021-01-01 2:34:09,1.37,-1.62,-8.96
2021-01-01 2:34:10,0.51,-1.22,-8.65
2021-01-01 2:34:11,0.93,-1.22,-8.56
2021-01-01 2:34:12,0.98,-1.82,-8.51
2021-01-01 2:34:13,0.97,0.29,-7.43
2021-01-01 2:34:14,0.6,-0.93,-6.95
2021-01-01 2:34:14,1.07,-1.76,-8.69
2021-01-01 2:34:15,1.12,-1.23,-7.7
2021-01-01 2:34:16,0.71,-1.6,-8.64
2021-01-01 2:34:17,0.42,2.38,-2.08
2021-01-01 2:34:18,0.69,-1.32,-8.58
2021-01-01 2:34:19,0.94,-0.15,-7.84
2021-01-01 2:34:20,0.12,3.62,-0.03
2021-01-01 2:34:21,0.77,-1.6,-8.04
2021-01-01 2:34:22,1.44,-2,-9.19
2021-01-01 2:34:23,0.75,-0.66,-8.12
2021-01-01 2:34:24,-0.14,2.69,-0.69
2021-01-01 2:34:25,1.12,-2.05,-8.9
2021-01-01 2:34:26,1.05,-1.15,-8.27
2021-01-01 2:34:27,0.3,1.43,-4.59
2021-01-01 2:34:28,0.44,1.02,-3.26
2021-01-01 2:34:29,0.7,-1.18,-9.14
2021-01-01 2:34:30,0.28,1.76,-4.33
2021-01-01 2:34:31,-0.02,2.79,-0.33
2021-01-01 2:34:32,1.06,-1.34,-7.97
2021-01-01 2:34:33,-0.32,3.98,0.48
2021-01-01 2:34:34,-0.43,4.02,0.62
2021-01-01 2:34:35,-0.06,3.46,-0.71
2021-01-01 2:34:36,1.14,-0.99,-7.61
2021-01-01 2:34:37,0.36,-0.76,-8.56
2021-01-01 2:34:38,0.23,2.23,-2.77
2021-01-01 2:34:39,0.01,4.33,0.69
2021-01-01 2:34:40,1.35,-1.6,-9.12
2021-01-01 2:34:41,-0.25,3.81,1.07
2021-01-01 2:34:42,0.45,3.55,-0.43
2021-01-01 2:34:43,0.35,0.39,-4.5
2021-01-01 2:34:44,0.61,-0.78,-8.17
2021-01-01 2:34:45,0.33,2.03,-3.34
2021-01-01 2:34:46,0.06,3.06,-0.25
2021-01-01 2:34:47,0.66,-0.56,-8.35
2021-01-01 2:34:48,1.17,-1.41,-8.58
2021-01-01 2:34:49,-0.11,3.19,-1.36
2021-01-01 2:34:50,-0.19,3.97,0.49
2021-01-01 2:34:51,-0.06,4.27,1.02
2021-01-01 2:34:52,0.49,-1.35,-8.38
2021-01-01 2:34:53,0.28,2.61,-1.89
2021-01-01 2:34:54,-0.1,3.87,0.67
2021-01-01 2:34:55,-0.03,3.48,-0.37
2021-01-01 2:34:56,0.15,0.81,-3.67
2021-01-01 2:34:57,0.71,-0.99,-8.14
2021-01-01 2:34:58,1.16,-1.42,-8.58
2021-01-01 2:34:59,0.55,0.98,-5.75
2021-01-01 2:35:00,-0.07,3.8,0.09
2021-01-01 2:35:01,0.18,0.29,-4.62
2021-01-01 2:35:02,0.94,-1.56,-8.07
2021-01-01 2:35:03,0.24,1.5,-2.04
2021-01-01 2:35:04,-0.55,4.17,1.23
2021-01-01 2:35:05,0.24,-0.07,-4.94
2021-01-01 2:35:06,1.79,-1.39,-8.94
2021-01-01 2:35:07,0.15,3.3,-1.13
2021-01-01 2:35:08,-0.03,3.17,0.14
2021-01-01 2:35:09,0.01,4.13,1.29
2021-01-01 2:35:10,0.87,-1.67,-8.92
2021-01-01 2:35:11,0.94,-1.25,-8.62
2021-01-01 2:35:12,0.93,0.78,-6.75
2021-01-01 2:35:13,0.04,2.59,-0.43
2021-01-01 2:35:14,1.24,-2.24,-9.55
2021-01-01 2:35:15,0.97,-0.72,-6.91
2021-01-01 2:35:16,-0.05,2.05,-1.43
2021-01-01 2:35:17,1.04,-1.96,-9.16
2021-01-01 2:35:18,0.81,-0.49,-8.65
2021-01-01 2:35:19,-0.39,3.58,-0.55
2021-01-01 2:35:20,0.68,0.39,-4.48
2021-01-01 2:35:21,1.35,-1.56,-9.29
2021-01-01 2:35:22,0.49,-1.06,-8.63
2021-01-01 2:35:23,-0.34,3.59,0.47
2021-01-01 2:35:24,-0.38,3.65,-0.48
2021-01-01 2:35:25,0.69,-1.61,-8.18
2021-01-01 2:35:26,0.75,0.25,-7.32
2021-01-01 2:35:27,0.86,-1.68,-8.34
2021-01-01 2:35:28,0.81,-0.67,-8.2
2021-01-01 2:35:29,-0.11,4.24,0.65
2021-01-01 2:35:30,1.46,-1.53,-8.69
2021-01-01 2:35:31,0.52,2.42,-2.75
2021-01-01 2:35:32,-0.2,2.49,-0.27
2021-01-01 2:35:33,0.98,-1.24,-8.46
2021-01-01 2:35:34,0.5,0.55,-6.55
2021-01-01 2:35:35,0.11,1.86,-1.46
2021-01-01 2:35:36,1.46,-1.07,-8.65
2021-01-01 2:35:37,0.95,0.7,-7.05
2021-01-01 2:35:38,0.3,1.89,-3.92
2021-01-01 2:35:39,0.74,-1.34,-7.51
2021-01-01 2:35:40,0.03,2.38,-1.91
2021-01-01 2:35:41,0.73,0.3,-5.09
2021-01-01 2:35:42,0.76,-1.88,-8.61
2021-01-01 2:35:43,1.23,-0.69,-8.58
2021-01-01 2:35:44,-0.17,3.42,-0.54
2021-01-01 2:35:45,-0.37,3.65,0.33
2021-01-01 2:35:46,0.25,3.95,0.75
2021-01-01 2:35:47,0.66,-1.49,-7.89
2021-01-01 2:35:48,0.46,1.02,-5.52
2021-01-01 2:35:49,0.84,-0.8,-8.65
2021-01-01 2:35:50,0.57,-1.27,-8.2
2021-01-01 2:35:51,1.02,-1.88,-8.78
2021-01-01 2:35:52,1.01,-1.75,-8.53
2021-01-01 2:35:53,0.72,-1.68,-9.07
2021-01-01 2:35:54,0.45,3.14,-1.29
2021-01-01 2:35:55,0.59,2.58,-1.8
2021-01-01 2:35:56,0.52,-0.18,-7.96
2021-01-01 2:35:57,0.06,2.77,-1.35
2021-01-01 2:35:58,0.24,-0.29,-5.47
2021-01-01 2:35:59,0.55,-1.5,-8.69
2021-01-01 2:36:00,0.83,-1.49,-9.02
2021-01-01 2:36:01,-0.33,3.52,-0.5
2021-01-01 2:36:02,0.5,0.2,-4.84
2021-01-01 2:36:03,1.52,-1.83,-9.26
2021-01-01 2:36:04,0.5,-0.73,-8.5
2021-01-01 2:36:05,0.12,0.44,-4.33
2021-01-01 2:36:06,0.03,4.11,0.05
2021-01-01 2:36:07,0.46,2.12,-3.3
2021-01-01 2:36:08,0.26,3.47,-0.55
2021-01-01 2:36:09,0.26,-0.77,-6.52
2021-01-01 2:36:10,0.94,-1.78,-8.83
2021-01-01 2:36:11,1.16,0.14,-7.98
2021-01-01 2:36:12,0.33,2.82,-1.82
2021-01-01 2:36:13,1.14,-1.84,-8.85
2021-01-01 2:36:14,0.35,3.02,-0.5
2021-01-01 2:36:15,1.08,-1.39,-9.07
2021-01-01 2:36:16,0.81,0.86,-5.96
2021-01-01 2:36:17,-0.33,3.77,0.04
2021-01-01 2:36:18,0.22,1.27,-2.95
2021-01-01 2:36:19,0.5,-0.48,-6.18
2021-01-01 2:36:20,1.28,-1.82,-9
2021-01-01 2:36:21,0.68,-0.38,-8.36
2021-01-01 2:36:22,0.76,-1.1,-8.74
2021-01-01 2:36:23,0.07,1.43,-4.53
2021-01-01 2:36:24,-0.22,3.67,0.66
2021-01-01 2:36:25,1.25,-1.89,-8.86
2021-01-01 2:36:26,0.85,-1.33,-8.52
2021-01-01 2:36:27,0.18,0.93,-5.38
2021-01-01 2:36:28,0.26,1.77,-1.66
2021-01-01 2:36:29,1.11,-1.5,-9.06
2021-01-01 2:36:30,0.73,-0.39,-8.33
2021-01-01 2:36:31,0.95,-1.84,-8.62
2021-01-01 2:36:32,0.29,1.67,-4.34
2021-01-01 2:36:33,-0.3,3.9,0.45
2021-01-01 2:36:34,-0.34,4,0.82
2021-01-01 2:36:35,0.08,1.94,-1.72
2021-01-01 2:36:36,1.1,-0.96,-7.56
2021-01-01 2:36:37,-0.07,3.54,0.77
2021-01-01 2:36:38,0.1,1.83,-3.96
2021-01-01 2:36:39,-0.49,3.85,0.36
2021-01-01 2:36:40,0.08,1.03,-2.75
2021-01-01 2:36:41,-0.26,3.86,0.62
2021-01-01 2:36:42,1.15,-1.98,-9.21
2021-01-01 2:36:43,0.51,-0.39,-5.86
2021-01-01 2:36:44,1.12,-1.68,-8.39
2021-01-01 2:36:45,1.27,-1.56,-8.65
2021-01-01 2:36:46,0.14,1.39,-2.66
2021-01-01 2:36:47,0.9,-1.12,-7.47
2021-01-01 2:36:48,-0.04,3.24,-0.57
2021-01-01 2:36:49,0,0.96,-3.86
2021-01-01 2:36:50,1.32,-1.27,-8.54
2021-01-01 2:36:51,0.7,-1.93,-8.88
2021-01-01 2:36:52,0.71,0.77,-5.57
2021-01-01 2:36:53,0.57,2.12,-3.4
2021-01-01 2:36:54,1.03,-1.71,-8.91
2021-01-01 2:36:55,0.21,2.23,-2.39
2021-01-01 2:36:56,-0.36,3.56,0.34
2021-01-01 2:36:57,1.35,-1.99,-9.47
2021-01-01 2:36:58,1.2,-1.27,-8.78
2021-01-01 2:36:59,0.49,1.76,-3.99
2021-01-01 2:37:00,0.32,0.24,-4.78
2021-01-01 2:37:01,-0.38,3.63,-0.5
2021-01-01 2:37:02,0.48,0.3,-4.67
2021-01-01 2:37:03,1.48,-1.51,-9.23
2021-01-01 2:37:04,0.94,-1.59,-8.53
2021-01-01 2:37:05,-0.34,3.45,0.57
2021-01-01 2:37:06,0.86,-0.72,-6.67
2021-01-01 2:37:07,0.5,-1.61,-7.91
2021-01-01 2:37:08,0.05,3.02,-0.14
2021-01-01 2:37:09,1.06,-1.62,-8.83
2021-01-01 2:37:10,0.86,-0.39,-6.2
2021-01-01 2:37:11,0.92,-1.86,-9.35
2021-01-01 2:37:12,0.8,-0.49,-7.97
2021-01-01 2:37:13,0.76,-0.68,-8.34
2021-01-01 2:37:14,0.44,0.01,-7.5
2021-01-01 2:37:15,0.8,-0.93,-8.36
2021-01-01 2:37:16,0.65,-0.84,-8.04
2021-01-01 2:37:17,0.61,-1.4,-8.86
2021-01-01 2:37:18,0.25,3.43,-0.71
2021-01-01 2:37:19,-0.08,0.64,-3.64
2021-01-01 2:37:20,0.28,2,-3.57
2021-01-01 2:37:21,0.22,2.86,-1.25
2021-01-01 2:37:22,0.69,1.23,-5.98
2021-01-01 2:37:23,0.95,0.68,-6.51
2021-01-01 2:37:24,-0.02,2.85,-1.65
2021-01-01 2:37:25,0.08,2.55,-2.15
2021-01-01 2:37:26,0.37,2.37,-3
2021-01-01 2:37:27,0.99,-1.73,-8.82
2021-01-01 2:37:28,-0.11,4.07,-0.23
2021-01-01 2:37:29,0.39,-0.21,-5.67
2021-01-01 2:37:30,0.12,1.58,-4.24
2021-01-01 2:37:31,1.05,-1.76,-8.94
2021-01-01 2:37:32,0.41,-1.02,-8.33
2021-01-01 2:37:33,0.92,2.07,-3.69
2021-01-01 2:37:33,-0.65,3.91,0.14
2021-01-01 2:37:34,0.69,-0.93,-8.38
2021-01-01 2:37:35,-0.04,3.27,-0.46
2021-01-01 2:37:36,0.29,1.39,-3.01
2021-01-01 2:37:37,0.99,-1.71,-8.64
2021-01-01 2:37:38,1.27,-1.58,-8.76
2021-01-01 2:37:39,0.67,0.95,-5.94
2021-01-01 2:37:40,0.07,2.3,-2.62
2021-01-01 2:37:41,-0.45,4.15,1.07
2021-01-01 2:37:42,0.89,-1.65,-8.47
2021-01-01 2:37:43,0.94,-1.65,-8.94
2021-01-01 2:37:44,0.44,0.12,-5.03
2021-01-01 2:37:45,1.35,-2.05,-9.21
2021-01-01 2:37:46,0.57,0.6,-6.43
2021-01-01 2:37:47,-0.15,2.6,-0.7
2021-01-01 2:37:48,0.86,-1.35,-7.87
2021-01-01 2:37:49,1.55,-1.43,-9.08
2021-01-01 2:37:50,1.11,-1.47,-8.15
2021-01-01 2:37:51,-0.83,4.12,0.97
2021-01-01 2:37:52,0.94,-1.72,-8.89
2021-01-01 2:37:53,0.32,2.1,-2.01
