Datos_fch_hr,Datos_eje_x,Datos_eje_y,Datos_eje_z
2021-01-01 0:00:43,0.96,-1.52,-9.09
2021-01-01 0:00:44,0.44,0.76,-4.47
2021-01-01 0:00:45,0.63,-1.14,-8.22
2021-01-01 0:00:46,0.92,-1.47,-6.88
2021-01-01 0:00:47,1.16,-1.41,-8.66
2021-01-01 0:00:48,0.58,1.95,-4.29
2021-01-01 0:00:49,0.93,-1.2,-8.58
2021-01-01 0:00:50,0.82,-1.37,-8.96
2021-01-01 0:00:51,0.02,2.54,-0.78
2021-01-01 0:00:52,0.08,2.83,-1.47
2021-01-01 0:00:53,0.04,2.64,-1.41
2021-01-01 0:00:54,0.03,3.25,-0.03
2021-01-01 0:00:55,0.47,0.77,-4.65
2021-01-01 0:00:56,0.35,-1.18,-8.42
2021-01-01 0:00:57,0.28,1.9,-4.27
2021-01-01 0:00:58,0.72,-1.02,-8.34
2021-01-01 0:00:59,0.09,2.1,-1.58
2021-01-01 0:01:00,1.23,-1.61,-8.88
2021-01-01 0:01:01,0.16,2.32,-1.41
2021-01-01 0:01:02,0.4,1.91,-4.38
2021-01-01 0:01:03,0.4,0.27,-5.43
2021-01-01 0:01:04,0.54,-0.77,-8.24
2021-01-01 0:01:05,0.4,2.18,-1.49
2021-01-01 0:01:06,0.8,0.28,-6.85
2021-01-01 0:01:07,0.37,2.03,-4.15
2021-01-01 0:01:08,-0.05,2.01,-3.74
2021-01-01 0:01:09,-0.17,3.54,-0.49
2021-01-01 0:01:10,0.4,1.76,-4.36
2021-01-01 0:01:11,0.6,-0.92,-8.13
2021-01-01 0:01:12,0.97,0.25,-6.72
2021-01-01 0:01:13,0.5,-1.09,-8.33
2021-01-01 0:01:14,-0.06,2.94,-1.1
2021-01-01 0:01:15,0.83,0.6,-6.64
2021-01-01 0:01:16,0.97,-1.47,-8.7
2021-01-01 0:01:17,0.6,-1.57,-8.87
2021-01-01 0:01:18,0.67,-0.05,-5.67
2021-01-01 0:01:19,-0.1,3.32,-0.03
2021-01-01 0:01:20,0.14,1.51,-2.99
2021-01-01 0:01:21,1.61,-1.22,-8.85
2021-01-01 0:01:22,0.47,1.03,-5.7
2021-01-01 0:01:23,0.73,-0.74,-8.41
2021-01-01 0:01:24,1.24,-1.3,-9.09
2021-01-01 0:01:25,0.89,-1.7,-7.93
2021-01-01 0:01:26,0.53,-0.62,-8.37
2021-01-01 0:01:27,1.2,-1.37,-8.72
2021-01-01 0:01:28,0.59,-0.25,-5.88
2021-01-01 0:01:29,0.09,3.22,-0.67
2021-01-01 0:01:30,0.36,2.6,-2.46
2021-01-01 0:01:31,0.55,3.07,-0.12
2021-01-01 0:01:32,0.83,0.85,-6.04
2021-01-01 0:01:33,0.58,2.34,-2.38
2021-01-01 0:01:34,0.89,-1.28,-8.08
2021-01-01 0:01:35,0.82,-0.35,-5.54
2021-01-01 0:01:36,-0.12,3.09,-0.82
2021-01-01 0:01:37,0.79,0.94,-6.15
2021-01-01 0:01:38,0.64,-0.77,-8.12
2021-01-01 0:01:39,0.54,-0.43,-5.98
2021-01-01 0:01:40,0.09,1.61,-2.93
2021-01-01 0:01:40,1.24,0.92,-5.44
2021-01-01 0:01:41,0.13,3.07,-0.66
2021-01-01 0:01:42,0.75,1.2,-5.55
2021-01-01 0:01:43,1.57,-1.5,-8.79
2021-01-01 0:01:44,0.87,-0.68,-6.3
2021-01-01 0:01:45,0.2,2.54,-2.22
2021-01-01 0:01:46,0.8,-0.88,-6.39
2021-01-01 0:01:47,0.21,0.96,-4.06
2021-01-01 0:01:48,0.16,3.43,-0.33
2021-01-01 0:01:49,0.32,2.5,-1.86
2021-01-01 0:01:50,0.82,-1.1,-6.85
2021-01-01 0:01:51,0.03,3.64,-0.36
2021-01-01 0:01:52,0.37,0.89,-4.34
2021-01-01 0:01:53,0.14,2.47,-1.1
2021-01-01 0:01:54,0.55,-1.04,-8.3
2021-01-01 0:01:55,0.22,1.82,-4.31
2021-01-01 0:01:56,0.75,-1.56,-8.33
2021-01-01 0:01:57,0.89,-1.16,-8.37
2021-01-01 0:01:58,0.78,-1.63,-7.27
2021-01-01 0:01:59,0.69,-1.04,-7.96
2021-01-01 0:02:00,0.84,-1.83,-8.05
2021-01-01 0:02:01,0.36,-0.02,-5.7
2021-01-01 0:02:02,0.25,2.18,-3.25
2021-01-01 0:02:03,0.99,-1.24,-8.09
2021-01-01 0:02:04,-0.02,3.3,-0.58
2021-01-01 0:02:05,1.2,-1.45,-8.53
2021-01-01 0:02:06,1.35,-1.64,-9.39
2021-01-01 0:02:07,0.51,-0.24,-6.01
2021-01-01 0:02:08,-0.01,1.68,-2.41
2021-01-01 0:02:09,1.44,-1.41,-8.64
2021-01-01 0:02:10,0.78,-1.92,-8.44
2021-01-01 0:02:11,0.65,-0.67,-6.26
2021-01-01 0:02:12,1.54,-1.31,-8.27
2021-01-01 0:02:13,0.89,-0.65,-6
2021-01-01 0:02:14,0.49,1.21,-3.72
2021-01-01 0:02:15,0.02,2.85,-0.55
2021-01-01 0:02:16,0.64,-1.03,-6.76
2021-01-01 0:02:17,0.9,-1.7,-8.64
2021-01-01 0:02:18,-0.12,1.92,-4.6
2021-01-01 0:02:19,1.02,-0.13,-7.16
2021-01-01 0:02:20,0.86,-1.49,-7.04
2021-01-01 0:02:21,0.18,2.27,-1.31
2021-01-01 0:02:22,0.71,-1.67,-6.92
2021-01-01 0:02:23,0.8,-1.84,-9.25
2021-01-01 0:02:24,0.82,0.35,-5.04
2021-01-01 0:02:25,-0.21,2.67,-1.25
2021-01-01 0:02:26,0.45,1.71,-4.45
2021-01-01 0:02:27,0.09,3.56,-0.1
2021-01-01 0:02:28,0.61,0.14,-5.23
2021-01-01 0:02:29,0.44,2.1,-1.82
2021-01-01 0:02:30,0.13,3.61,-0.11
2021-01-01 0:02:31,1.14,-1.24,-8.3
2021-01-01 0:02:32,1.38,-1.33,-8.41
2021-01-01 0:02:33,1.03,-1.63,-7.79
2021-01-01 0:02:34,0.2,2.01,-3.66
2021-01-01 0:02:35,0.18,2.42,-3.45
2021-01-01 0:02:36,0.8,0.59,-6.33
2021-01-01 0:02:37,1.23,-1.39,-8.27
2021-01-01 0:02:38,0.53,2.55,-2.05
2021-01-01 0:02:39,0.09,2.56,-3.2
2021-01-01 0:02:40,0.79,-1.99,-8.22
2021-01-01 0:02:41,0.55,-1.42,-8.3
2021-01-01 0:02:42,1.08,-1.56,-8.79
2021-01-01 0:02:43,0.55,-1.87,-8.49
2021-01-01 0:02:44,0.97,-0.78,-6.53
2021-01-01 0:02:45,0.65,1.28,-5.42
2021-01-01 0:02:46,-0.29,3.36,-0.57
2021-01-01 0:02:47,-0.61,3.3,-0.31
2021-01-01 0:02:48,1.14,-1.28,-8.46
2021-01-01 0:02:49,0.66,-1.72,-9.02
2021-01-01 0:02:50,1.3,-1.54,-9.05
2021-01-01 0:02:51,0,3.38,-0.44
2021-01-01 0:02:52,0.21,2.96,-1.22
2021-01-01 0:02:53,0.47,-0.9,-8.12
2021-01-01 0:02:54,-0.04,3.37,-0.29
2021-01-01 0:02:55,-0.02,3.18,-0.73
2021-01-01 0:02:56,0.14,2.26,-3.06
2021-01-01 0:02:57,1.19,-1.5,-8.54
2021-01-01 0:02:58,0.11,3.08,-0.88
2021-01-01 0:02:59,0.09,2.36,-2.43
2021-01-01 0:03:00,0.26,-0.32,-7.65
2021-01-01 0:03:01,0.81,-1.42,-8.05
2021-01-01 0:03:02,0.75,-0.96,-8.11
2021-01-01 0:03:03,0.59,1.62,-5.51
2021-01-01 0:03:04,0.7,-0.05,-7.28
2021-01-01 0:03:05,0.47,2.84,-1.4
2021-01-01 0:03:06,0.46,0.73,-4.47
2021-01-01 0:03:07,0.03,2.41,-1.2
2021-01-01 0:03:08,0.71,-1.79,-9.11
2021-01-01 0:03:09,0.78,-1.49,-8.59
2021-01-01 0:03:10,0.02,2.58,-1.26
2021-01-01 0:03:11,0.16,1.72,-4.43
2021-01-01 0:03:12,0.5,-1.1,-8.29
2021-01-01 0:03:13,0.31,2.46,-1.29
2021-01-01 0:03:14,0.32,2.43,-1.28
2021-01-01 0:03:15,0.9,-1.42,-8.83
2021-01-01 0:03:16,0.5,0.24,-5.22
2021-01-01 0:03:17,-0.14,3.53,-0.05
2021-01-01 0:03:18,1.09,-1.12,-8.1
2021-01-01 0:03:19,-0.03,1.69,-2.03
2021-01-01 0:03:20,0.08,3.52,0.09
2021-01-01 0:03:21,-0.16,3.3,-0.49
2021-01-01 0:03:22,0.53,-0.11,-5.33
2021-01-01 0:03:23,0.78,-0.86,-8.07
2021-01-01 0:03:24,1.53,-1.44,-9.12
2021-01-01 0:03:25,1.35,-1.45,-8.72
2021-01-01 0:03:26,0.68,-0.95,-6.71
2021-01-01 0:03:27,0.72,-1.68,-8.51
2021-01-01 0:03:28,-0.44,2.7,-1.88
2021-01-01 0:03:29,0.28,2.85,-0.3
2021-01-01 0:03:30,0.14,2.7,-1.68
2021-01-01 0:03:31,0.42,1.57,-5.15
2021-01-01 0:03:32,0.43,-0.97,-8.24
2021-01-01 0:03:33,0.58,-1.2,-8.08
2021-01-01 0:03:34,-0.03,2.8,-1.26
2021-01-01 0:03:35,-0.21,2.85,-1.09
2021-01-01 0:03:36,0.15,1.6,-4.71
2021-01-01 0:03:37,0.77,0.28,-6.82
2021-01-01 0:03:38,0.08,2.03,-4.09
2021-01-01 0:03:39,0.68,0.33,-6.87
2021-01-01 0:03:40,0.49,-0.12,-5.63
2021-01-01 0:03:41,0.2,3.27,-0.79
2021-01-01 0:03:42,1.33,-1.28,-8.86
2021-01-01 0:03:43,0.21,2.35,-3.14
2021-01-01 0:03:44,0.56,-0.53,-7.63
2021-01-01 0:03:45,0.05,3.11,-0.49
2021-01-01 0:03:46,0.9,-0.76,-5.96
2021-01-01 0:03:47,-0.09,3.23,-0.73
2021-01-01 0:03:48,0.35,2.6,-2.15
2021-01-01 0:03:49,1.03,-1.48,-8.15
2021-01-01 0:03:50,0.73,-1.89,-8.98
2021-01-01 0:03:51,0.46,2.87,-1.22
2021-01-01 0:03:52,1.24,-1.25,-8.53
2021-01-01 0:03:53,0.11,3.45,-0.74
2021-01-01 0:03:54,0.63,0.35,-7.2
2021-01-01 0:03:55,1.01,-1.43,-8.65
2021-01-01 0:03:56,0.82,-1.51,-9.12
2021-01-01 0:03:57,0.39,2.26,-1.71
2021-01-01 0:03:58,-0.47,3.05,-0.9
2021-01-01 0:03:59,0.07,3.25,-0.64
2021-01-01 0:04:00,0.71,-1.89,-8.19
2021-01-01 0:04:01,0.62,1.68,-3.08
2021-01-01 0:04:02,0.28,3.03,-0.73
2021-01-01 0:04:03,0.89,3.07,-0.28
2021-01-01 0:04:04,-0.09,3.39,-0.34
2021-01-01 0:04:05,1.23,-1.4,-8.74
2021-01-01 0:04:06,0.58,-0.52,-7.76
2021-01-01 0:04:07,0.25,2.67,-0.68
2021-01-01 0:04:08,1.22,-1.31,-8.78
2021-01-01 0:04:09,0.84,-1.72,-7.29
2021-01-01 0:04:10,-0.37,3.56,0.02
2021-01-01 0:04:11,1.23,-1.75,-7.07
2021-01-01 0:04:12,-0.02,3.42,-0.35
2021-01-01 0:04:13,1.34,0.28,-6.57
2021-01-01 0:04:14,0.73,0.87,-6.24
2021-01-01 0:04:15,0.93,-1.35,-8.6
2021-01-01 0:04:16,0.51,2.37,-2.61
2021-01-01 0:04:17,-0.07,2.19,-3.05
2021-01-01 0:04:18,0.61,1.1,-5.83
2021-01-01 0:04:19,1.22,-1.39,-8.77
2021-01-01 0:04:20,1.18,-1.26,-8.71
2021-01-01 0:04:21,0.44,1.16,-5.73
2021-01-01 0:04:22,0.53,1.21,-5.69
2021-01-01 0:04:23,0.53,1.32,-5.31
2021-01-01 0:04:24,0.82,-1.33,-8.55
2021-01-01 0:04:25,0.73,-1.46,-7.13
2021-01-01 0:04:26,0.06,2.38,-1.33
2021-01-01 0:04:27,-0.38,2.88,-0.91
2021-01-01 0:04:28,0.56,-1.01,-8.14
2021-01-01 0:04:29,0.81,-1.44,-7.54
2021-01-01 0:04:30,0.9,-0.15,-5.56
2021-01-01 0:04:31,0.03,3.19,-0.5
2021-01-01 0:04:32,0.69,1.04,-6.05
2021-01-01 0:04:33,0.74,1.26,-5.73
2021-01-01 0:04:34,-0.07,3.52,-0.18
2021-01-01 0:04:35,0.87,1.29,-4.84
2021-01-01 0:04:36,0.81,-1.08,-6.64
2021-01-01 0:04:37,0.26,2.37,-1.24
2021-01-01 0:04:38,-0.26,3.4,-0.46
2021-01-01 0:04:39,0.51,1.67,-4.2
2021-01-01 0:04:40,0.52,-1.13,-8.34
2021-01-01 0:04:41,1.36,-1.58,-8.99
2021-01-01 0:04:42,0.86,-0.16,-5.55
2021-01-01 0:04:43,-0.08,1.86,-2.32
2021-01-01 0:04:44,0.22,3.08,-0.54
2021-01-01 0:04:45,1.26,-1.47,-9.05
2021-01-01 0:04:46,0.15,3.2,-0.48
2021-01-01 0:04:47,0.8,1.16,-5.71
2021-01-01 0:04:48,0.71,-0.5,-8.07
2021-01-01 0:04:49,1.06,-1.82,-8.31
2021-01-01 0:04:50,1.07,-1.41,-9.07
2021-01-01 0:04:51,0.43,1.4,-3.21
2021-01-01 0:04:52,0.01,1.43,-3.65
2021-01-01 0:04:53,0.94,1.3,-5.36
2021-01-01 0:04:54,-0.13,3.58,-0.29
2021-01-01 0:04:55,-0.12,2.79,-0.95
2021-01-01 0:04:56,0.26,-1.02,-8.17
2021-01-01 0:04:57,0.07,2.61,-1.68
2021-01-01 0:04:58,0.28,1.57,-4.79
2021-01-01 0:04:59,0.86,0.06,-6.82
2021-01-01 0:04:59,1.05,-1.72,-9.14
2021-01-01 0:05:00,0.76,0.3,-7.08
2021-01-01 0:05:01,0.78,-0.97,-8.08
2021-01-01 0:05:02,1.03,-1.57,-9.34
2021-01-01 0:05:03,0.17,3.53,0.28
2021-01-01 0:05:04,-0.74,3.38,-0.84
2021-01-01 0:05:05,0.79,-0.58,-8.06
2021-01-01 0:05:06,0.59,-1.94,-8.23
2021-01-01 0:05:07,0.7,0.96,-5.84
2021-01-01 0:05:08,-0.43,3.41,-0.31
2021-01-01 0:05:09,0.54,1.73,-4.87
2021-01-01 0:05:10,0.35,-1.08,-8.27
2021-01-01 0:05:11,1.19,-1.03,-8.15
2021-01-01 0:05:12,0.87,0.27,-6.85
2021-01-01 0:05:13,0.41,-0.94,-8.33
2021-01-01 0:05:14,-0.04,3.42,-0.54
2021-01-01 0:05:15,0.4,2.27,-3.27
2021-01-01 0:05:16,0.78,-1.37,-8.49
2021-01-01 0:05:17,0.55,-0.76,-8.02
2021-01-01 0:05:18,0.17,2.53,-2.57
2021-01-01 0:05:19,0.1,2.58,-2.31
2021-01-01 0:05:20,0.87,1.15,-5.6
2021-01-01 0:05:21,0.6,-1.38,-8.34
2021-01-01 0:05:22,0.74,-1.2,-8.41
2021-01-01 0:05:23,1.24,-1.95,-8.47
2021-01-01 0:05:24,0.61,0.96,-4.05
2021-01-01 0:05:25,0.85,-1.32,-8.89
2021-01-01 0:05:26,0.6,0.37,-4.93
2021-01-01 0:05:27,0.38,0.31,-5.2
2021-01-01 0:05:28,0.69,0.51,-6.62
2021-01-01 0:05:29,1.02,-1.36,-8.54
2021-01-01 0:05:30,0.76,-1.57,-8.28
2021-01-01 0:05:31,0.81,-1.09,-8.1
2021-01-01 0:05:32,0.24,3.32,-0.31
2021-01-01 0:05:33,0.18,2.47,-2.59
2021-01-01 0:05:34,1.12,-1.68,-8.05
2021-01-01 0:05:35,0.65,-0.82,-6.11
2021-01-01 0:05:36,-0.04,3.4,-0.15
2021-01-01 0:05:37,1,-1.46,-8.46
2021-01-01 0:05:38,0.93,-1.78,-8.55
2021-01-01 0:05:39,0.08,2.56,-1.04
2021-01-01 0:05:40,0.13,2.53,-1
2021-01-01 0:05:41,1.34,-1.15,-8.38
2021-01-01 0:05:42,1.08,0.09,-7.15
2021-01-01 0:05:43,0.44,-1.07,-8.34
2021-01-01 0:05:44,0.9,-1.37,-8.76
2021-01-01 0:05:45,0.67,-1.27,-8.08
2021-01-01 0:05:46,0.27,1.61,-4.78
2021-01-01 0:05:47,0.81,-0.85,-8.05
2021-01-01 0:05:48,1.29,-1.37,-8.54
2021-01-01 0:05:49,0.59,-1.66,-7.23
2021-01-01 0:05:50,0.13,3.43,-0.15
2021-01-01 0:05:51,-0.23,2.96,-1.18
2021-01-01 0:05:52,0.55,0.56,-6.62
2021-01-01 0:05:53,0.49,-0.75,-8.18
2021-01-01 0:05:54,0.12,3.12,-0.71
2021-01-01 0:05:55,0.19,2.27,-3.66
2021-01-01 0:05:56,0.44,-0.77,-8.09
2021-01-01 0:05:57,1.39,-1.29,-8.68
2021-01-01 0:05:58,0.7,-0.27,-5.74
2021-01-01 0:05:59,-0.06,1.65,-2.69
2021-01-01 0:06:00,0.77,-0.36,-5.78
2021-01-01 0:06:01,0.27,1.47,-2.78
2021-01-01 0:06:02,-0.32,3.22,-0.34
2021-01-01 0:06:03,0.88,-0.66,-7.54
2021-01-01 0:06:04,0.67,-0.54,-8
2021-01-01 0:06:05,0.52,-0.63,-6.17
2021-01-01 0:06:06,0.05,2.95,-0.69
2021-01-01 0:06:07,0.82,-0.33,-7.66
2021-01-01 0:06:08,-0.44,3.38,-0.3
2021-01-01 0:06:09,0.36,2.33,-1.89
2021-01-01 0:06:10,0.76,-0.19,-7.24
2021-01-01 0:06:11,-0.11,3.14,-0.96
2021-01-01 0:06:12,0.41,-1.05,-7.94
2021-01-01 0:06:13,0.21,-1.01,-8.39
2021-01-01 0:06:14,0.49,0.99,-4.09
2021-01-01 0:06:15,1.41,-1.3,-8.65
2021-01-01 0:06:16,1.41,-1.34,-8.57
2021-01-01 0:06:17,0.01,0.26,-5.28
2021-01-01 0:06:18,0.39,0.19,-5.31
2021-01-01 0:06:19,-0.07,3.33,-0.35
2021-01-01 0:06:20,0.81,0.45,-6.75
2021-01-01 0:06:21,0.4,-0.92,-8.31
2021-01-01 0:06:22,0.53,-0.87,-8.16
2021-01-01 0:06:23,1.1,-1.55,-8.84
2021-01-01 0:06:24,0.22,1.74,-2.48
2021-01-01 0:06:25,0.86,0.88,-6.15
2021-01-01 0:06:26,0.89,-0.6,-8.02
2021-01-01 0:06:27,-0.08,3.12,-0.48
2021-01-01 0:06:28,-0.19,3.01,-0.46
2021-01-01 0:06:29,0.76,1.21,-5.45
2021-01-01 0:06:30,0.52,-0.4,-7.29
2021-01-01 0:06:31,0.82,-0.83,-6.27
2021-01-01 0:06:32,0.07,2.44,-2.55
2021-01-01 0:06:33,0.47,0.93,-5.8
2021-01-01 0:06:34,0.2,2.8,-0.55
2021-01-01 0:06:35,0.82,2.33,-1.93
2021-01-01 0:06:36,0.26,2.82,-0.69
2021-01-01 0:06:37,0.16,3.13,-0.19
2021-01-01 0:06:38,0.71,-1.1,-8.12
2021-01-01 0:06:39,1.32,-1.2,-8.74
2021-01-01 0:06:40,0.69,-1,-6.73
2021-01-01 0:06:41,1.42,-1.38,-8.63
2021-01-01 0:06:42,-0.18,2.75,-1.49
2021-01-01 0:06:43,0.54,1.4,-5.18
2021-01-01 0:06:44,0.96,-1.61,-8.63
2021-01-01 0:06:45,0.12,3.39,-0.36
2021-01-01 0:06:46,0.65,1.39,-5.17
2021-01-01 0:06:47,1.31,-0.19,-7.07
2021-01-01 0:06:48,0.83,-0.03,-7.24
2021-01-01 0:06:49,0.94,-1.43,-8.92
2021-01-01 0:06:50,0.1,2.48,-1.13
2021-01-01 0:06:51,0.88,-1.19,-6.83
2021-01-01 0:06:52,0.59,-1.35,-8.16
2021-01-01 0:06:53,1.17,-1.74,-8.64
2021-01-01 0:06:54,-0.16,2.72,-1.48
2021-01-01 0:06:55,0.43,1.52,-4.53
2021-01-01 0:06:56,0.64,-1.16,-8.03
2021-01-01 0:06:57,-0.15,3.31,-0.65
2021-01-01 0:06:58,0.72,1.5,-4.52
2021-01-01 0:06:59,0.94,0.25,-6.97
2021-01-01 0:07:00,0.59,-0.93,-8.33
2021-01-01 0:07:01,1.61,-1.3,-8.33
2021-01-01 0:07:02,0.66,-1.46,-6.99
2021-01-01 0:07:03,0.24,0.4,-5.14
2021-01-01 0:07:04,-0.13,3.48,-0.3
2021-01-01 0:07:05,0.13,2.79,-1.28
2021-01-01 0:07:06,1.16,-1.45,-8.6
2021-01-01 0:07:07,-0.03,3.37,-0.16
2021-01-01 0:07:08,0.57,-1.45,-7.03
2021-01-01 0:07:09,0.45,3.47,-0.04
2021-01-01 0:07:10,1.05,-1.52,-8.84
2021-01-01 0:07:11,-0.08,3.2,-0.69
2021-01-01 0:07:12,0.74,-1.15,-7.98
2021-01-01 0:07:13,1.22,-1.23,-8.31
2021-01-01 0:07:14,0.5,2.1,-3.93
2021-01-01 0:07:15,1.1,-1.56,-8.78
2021-01-01 0:07:16,0.04,2.08,-1.68
2021-01-01 0:07:17,1.04,0.25,-7.02
2021-01-01 0:07:18,0.81,0.39,-6.72
2021-01-01 0:07:19,0.98,-1.44,-8.68
2021-01-01 0:07:20,0.84,-1.41,-6.93
2021-01-01 0:07:21,0.71,-0.98,-8.04
2021-01-01 0:07:22,0.85,0.2,-6.98
2021-01-01 0:07:23,0.32,-0.93,-8.12
2021-01-01 0:07:24,1.27,-1.48,-8.66
2021-01-01 0:07:25,0.24,-1.55,-9.22
2021-01-01 0:07:26,0.81,-1.36,-6.77
2021-01-01 0:07:27,0.52,-1.01,-8.24
2021-01-01 0:07:28,0.99,-1.75,-8.7
2021-01-01 0:07:29,0.21,-1.13,-8.36
2021-01-01 0:07:30,0.77,-1.68,-9.09
2021-01-01 0:07:31,1.15,-1.43,-8.66
2021-01-01 0:07:32,0.82,-1.35,-6.8
2021-01-01 0:07:33,0.98,0.27,-6.71
2021-01-01 0:07:34,1.32,-1.59,-8.36
2021-01-01 0:07:35,0.44,0.29,-5.23
2021-01-01 0:07:36,1.09,-1.65,-9.13
2021-01-01 0:07:37,1.2,-1.55,-7.54
2021-01-01 0:07:38,0.97,-1.42,-8.75
2021-01-01 0:07:39,0.75,-1.7,-8.24
2021-01-01 0:07:40,0.46,-0.39,-6.02
2021-01-01 0:07:41,0.86,-0.24,-7.74
2021-01-01 0:07:42,1.49,-1.75,-8.72
2021-01-01 0:07:43,0.95,-0.78,-6.34
2021-01-01 0:07:44,0.81,-1.72,-8.32
2021-01-01 0:07:45,1.18,-0.63,-6.43
2021-01-01 0:07:46,0.55,-0.37,-7.34
2021-01-01 0:07:47,0.69,1.28,-5.55
2021-01-01 0:07:48,1.4,1.22,-5.57
2021-01-01 0:07:49,0.55,-0.45,-7.68
2021-01-01 0:07:50,0.64,-2,-8.42
2021-01-01 0:07:51,0.92,-0.64,-8.17
2021-01-01 0:07:52,0.94,-1.01,-8.59
2021-01-01 0:07:53,0.12,2.25,-2.97
2021-01-01 0:07:54,0.07,3.2,-0.82
2021-01-01 0:07:55,0.54,3.32,-0.21
2021-01-01 0:07:56,0.43,1.82,-2.51
2021-01-01 0:07:57,0.01,3.11,-1.17
2021-01-01 0:07:58,0.17,3.32,-0.21
2021-01-01 0:07:59,0.24,2.08,-3.26
2021-01-01 0:08:00,0.22,1.77,-2.26
2021-01-01 0:08:01,0.23,3.13,-0.64
2021-01-01 0:08:02,-0.22,3.02,-0.66
2021-01-01 0:08:03,0.88,0.44,-6.39
2021-01-01 0:08:04,0.92,0.52,-6.68
2021-01-01 0:08:05,0.84,0.16,-5.32
2021-01-01 0:08:06,0.18,0.19,-5.62
2021-01-01 0:08:07,1.29,-1.38,-8.64
2021-01-01 0:08:08,0.85,-1.6,-7.55
2021-01-01 0:08:09,0.73,1.93,-1.57
2021-01-01 0:08:10,0.41,0.25,-5.5
2021-01-01 0:08:11,-0.06,3.59,-0.02
2021-01-01 0:08:12,0.69,-0.11,-7.49
2021-01-01 0:08:13,1.25,-1.25,-8.66
2021-01-01 0:08:14,0.42,0.36,-5.23
2021-01-01 0:08:15,0.05,3.36,-0.5
2021-01-01 0:08:16,1.31,-1.16,-8.46
2021-01-01 0:08:17,0.86,-1.45,-8.27
2021-01-01 0:08:18,0.88,-0.11,-7.31
2021-01-01 0:08:18,1.29,-1.28,-8.58
2021-01-01 0:08:19,-0.04,3.54,-0.09
2021-01-01 0:08:20,-0.23,3.48,-0.3
2021-01-01 0:08:21,0.07,1.41,-5.32
2021-01-01 0:08:22,1.67,-1.35,-9.09
2021-01-01 0:08:23,0.21,1.08,-3.77
2021-01-01 0:08:24,-0.3,3.65,-0.26
2021-01-01 0:08:25,1.27,-1.31,-8.87
2021-01-01 0:08:26,0.86,-1.64,-8.24
2021-01-01 0:08:27,0.67,-0.8,-6.11
2021-01-01 0:08:28,0.38,2.94,-0.72
2021-01-01 0:08:29,0.87,-1.73,-8.04
2021-01-01 0:08:30,0.64,-0.84,-6.4
2021-01-01 0:08:31,0.37,2.4,-2.53
2021-01-01 0:08:32,0.18,3.09,-0.41
2021-01-01 0:08:33,0.46,-0.78,-8.05
2021-01-01 0:08:34,0.74,-0.72,-6.16
2021-01-01 0:08:35,0.12,2.38,-2.82
2021-01-01 0:08:36,0.75,-1.42,-7.91
2021-01-01 0:08:37,1.11,0.49,-6.41
2021-01-01 0:08:38,0.02,3.23,-0.33
2021-01-01 0:08:39,0.39,1.64,-2.97
2021-01-01 0:08:40,0.86,-0.43,-7.94
2021-01-01 0:08:41,1.11,-1.43,-9.07
